Timestamp,PerConfig,Per100,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
132961428833033342,0,0,7,43,603,24,60,True,19,0,44,True,198,2,2644194349,2624609862
132961428834028023,0,0,7,44,604,25,60,True,19,0,45,True,198,2,2624609862,1453663946
132961428835023014,0,0,7,45,605,26,60,True,19,0,46,True,198,2,1453663946,2037062409
132961428836022377,0,0,7,46,606,27,60,True,19,0,47,True,198,2,2037062409,1312726596
132961428837014631,0,0,7,47,607,28,60,True,19,0,48,True,198,2,1312726596,4149426704
132961428838012872,0,0,7,48,608,29,60,True,19,0,49,True,198,2,4149426704,1352582626
132961428839007994,0,0,7,49,609,30,60,True,19,0,50,True,198,2,1352582626,1467418432
132961428840004667,0,0,7,50,610,31,60,True,19,0,51,True,198,2,1467418432,3968915427
132961428841001150,0,0,7,51,611,32,60,True,19,0,52,True,198,2,3968915427,2899236837
132961428841994811,0,0,7,52,612,33,60,True,19,0,53,True,198,2,2899236837,440900326
132961428842992532,0,0,7,53,613,34,60,True,19,0,54,True,198,2,440900326,397136110
132961428843986155,0,0,7,54,614,35,60,True,19,0,55,True,198,2,397136110,1099264884
132961428844984431,0,0,7,55,615,36,60,True,19,0,56,True,198,2,1099264884,3481122616
132961428845983376,0,0,7,56,616,37,60,True,19,0,57,True,198,2,3481122616,2845358264
132961428846974953,0,0,7,57,617,38,60,True,19,0,58,True,198,2,2845358264,3576023063
132961428847976129,0,0,7,58,618,39,60,True,19,0,59,True,198,2,3576023063,2178028202
132961428848971028,0,0,7,59,619,40,60,True,19,0,60,True,198,2,2178028202,1869795403
132961428849966756,0,0,7,60,620,41,60,True,19,0,61,True,198,2,1869795403,4218454308
132961428850961526,0,0,7,61,621,42,60,True,19,0,62,True,198,2,4218454308,1966333053
132961428851957861,0,0,7,62,622,43,60,True,19,0,63,True,198,2,1966333053,2673346386
132961428852954245,0,0,7,63,623,44,60,True,19,0,64,True,198,2,2673346386,1080993208
132961428853950575,0,0,7,64,624,45,60,True,19,0,65,True,198,2,1080993208,1545067174
132961428854949469,0,0,7,65,625,46,60,True,19,0,66,True,198,2,1545067174,1176116501
132961428855941553,0,0,7,66,626,47,60,True,19,0,67,True,198,2,1176116501,3147594113
132961428856942501,0,0,7,67,627,48,60,True,19,0,68,True,198,2,3147594113,838425705
132961428857933026,0,0,7,68,628,49,60,True,19,0,69,True,198,2,838425705,2969125162
132961428858928377,0,0,7,69,629,50,60,True,19,0,70,True,198,2,2969125162,1195896661
132961428859927153,0,0,7,70,630,51,60,True,19,0,71,True,198,2,1195896661,2718610827
132961428860922430,0,0,7,71,631,52,60,True,19,0,72,True,198,2,2718610827,2915088683
132961428861915574,0,0,7,72,632,53,60,True,19,0,73,True,198,2,2915088683,310986437
132961428862913351,0,0,7,73,633,54,60,True,19,0,74,True,198,2,310986437,3008117910
132961428863906372,0,0,7,74,634,55,60,True,19,0,75,True,198,2,3008117910,2154771538
132961428864906243,0,0,7,75,635,56,60,True,19,0,76,True,198,2,2154771538,1275933156
132961428865901934,0,0,7,76,636,57,60,True,19,0,77,True,198,2,1275933156,1897109160
132961428866897484,0,0,7,77,637,58,60,True,19,0,78,True,198,2,1897109160,1968099412
132961428867894022,0,0,7,78,638,59,60,True,19,0,79,True,198,2,1968099412,3080219370
132961428868891353,0,0,7,79,639,60,60,True,19,0,80,True,198,2,3080219370,2997167950
132961428870882675,0,0,8,0,640,-19,60,False,1,0,1,True,17,17,1,2525019014
132961428871867790,0,0,8,1,641,-18,60,False,2,0,2,True,219,17,2525019014,2592004160
132961428872873026,0,0,8,2,642,-17,60,False,3,0,3,True,116,17,2592004160,1988683261
132961428873863054,0,0,8,3,643,-16,60,False,4,0,4,True,73,126,1988683261,2677848701
132961428874856229,0,0,8,4,644,-15,60,False,5,0,5,True,136,77,2677848701,263841224
132961428875859171,0,0,8,5,645,-14,60,False,6,0,6,True,142,194,263841224,3531698935
132961428876854411,0,0,8,6,646,-13,60,False,7,0,7,True,2,87,3531698935,515086452
132961428877856408,0,0,8,7,647,-12,60,False,8,0,8,True,91,240,515086452,1021539344
132961428878852080,0,0,8,8,648,-11,60,False,9,0,9,True,28,222,1021539344,1534276539
132961428879844927,0,0,8,9,649,-10,60,False,10,0,10,True,68,9,1534276539,4225193153
132961428880847528,0,0,8,10,650,-9,60,False,11,0,11,True,13,227,4225193153,2680931039
132961428881843153,0,0,8,11,651,-8,60,False,12,0,12,True,155,188,2680931039,3821198068
132961428882836357,0,0,8,12,652,-7,60,False,13,0,13,True,95,51,3821198068,3333533055
132961428883839501,0,0,8,13,653,-6,60,False,14,0,14,True,211,20,3333533055,3756345482
132961428884832507,0,0,8,14,654,-5,60,False,15,0,15,True,165,224,3756345482,364380949
132961428885827484,0,0,8,15,655,-4,60,False,16,0,16,True,5,126,364380949,3283420129
132961428886831387,0,0,8,16,656,-3,60,False,17,0,17,True,82,187,3283420129,2109694035
132961428887822340,0,0,8,17,657,-2,60,False,18,0,18,True,217,102,2109694035,1323037321
132961428888816635,0,0,8,18,658,-1,60,False,19,0,19,True,45,223,1323037321,2932232616
132961428889816458,0,0,8,19,659,0,60,True,19,0,20,True,26,222,2932232616,959586516
132961428890803775,0,0,8,20,660,1,60,True,19,0,21,True,26,222,959586516,369227209
132961428891799862,0,0,8,21,661,2,60,True,19,0,22,True,26,222,369227209,159028224
132961428892794032,0,0,8,22,662,3,60,True,19,0,23,True,26,222,159028224,1188080670
132961428893791634,0,0,8,23,663,4,60,True,19,0,24,True,26,222,1188080670,3414165203
132961428894788409,0,0,8,24,664,5,60,True,19,0,25,True,26,222,3414165203,1215546913
132961428895783062,0,0,8,25,665,6,60,True,19,0,26,True,26,222,1215546913,117655301
132961428896776840,0,0,8,26,666,7,60,True,19,0,27,True,26,222,117655301,1694089972
132961428897780867,0,0,8,27,667,8,60,True,19,0,28,True,26,222,1694089972,1927849080
132961428898774922,0,0,8,28,668,9,60,True,19,0,29,True,26,222,1927849080,881403043
132961428899766306,0,0,8,29,669,10,60,True,19,0,30,True,26,222,881403043,290148888
132961428900763022,0,0,8,30,670,11,60,True,19,0,31,True,26,222,290148888,2155938634
132961428901760499,0,0,8,31,671,12,60,True,19,0,32,True,26,222,2155938634,3428832667
132961428902754573,0,0,8,32,672,13,60,True,19,0,33,True,26,222,3428832667,12750172
132961428903752636,0,0,8,33,673,14,60,True,19,0,34,True,26,222,12750172,1038962027
132961428904749682,0,0,8,34,674,15,60,True,19,0,35,True,26,222,1038962027,3472014867
132961428905745400,0,0,8,35,675,16,60,True,19,0,36,True,26,222,3472014867,410824228
132961428906742162,0,0,8,36,676,17,60,True,19,0,37,True,26,222,410824228,516815495
132961428907745178,0,0,8,37,677,18,60,True,19,0,38,True,26,222,516815495,390411510
132961428908733256,0,0,8,38,678,19,60,True,19,0,39,True,26,222,390411510,215561586
132961428909725978,0,0,8,39,679,20,60,True,19,0,40,True,26,222,215561586,563019712
132961428910723398,0,0,8,40,680,21,60,True,19,0,41,True,26,222,563019712,3771139738
132961428911726712,0,0,8,41,681,22,60,True,19,0,42,True,26,222,3771139738,4123221981
132961428912714895,0,0,8,42,682,23,60,True,19,0,43,True,26,222,4123221981,2644194349
132961428913712641,0,0,8,43,683,24,60,True,19,0,44,True,26,222,2644194349,2624609862
132961428914707029,0,0,8,44,684,25,60,True,19,0,45,True,26,222,2624609862,1453663946
132961428915703934,0,0,8,45,685,26,60,True,19,0,46,True,26,222,1453663946,2037062409
132961428916701115,0,0,8,46,686,27,60,True,19,0,47,True,26,222,2037062409,1312726596
132961428917696277,0,0,8,47,687,28,60,True,19,0,48,True,26,222,1312726596,4149426704
132961428918695569,0,0,8,48,688,29,60,True,19,0,49,True,26,222,4149426704,1352582626
132961428919686240,0,0,8,49,689,30,60,True,19,0,50,True,26,222,1352582626,1467418432
132961428920684173,0,0,8,50,690,31,60,True,19,0,51,True,26,222,1467418432,3968915427
132961428921681303,0,0,8,51,691,32,60,True,19,0,52,True,26,222,3968915427,2899236837
132961428922679174,0,0,8,52,692,33,60,True,19,0,53,True,26,222,2899236837,440900326
132961428923673154,0,0,8,53,693,34,60,True,19,0,54,True,26,222,440900326,397136110
132961428924666328,0,0,8,54,694,35,60,True,19,0,55,True,26,222,397136110,1099264884
132961428925673984,0,0,8,55,695,36,60,True,19,0,56,True,26,222,1099264884,3481122616
132961428926661967,0,0,8,56,696,37,60,True,19,0,57,True,26,222,3481122616,2845358264
132961428927660571,0,0,8,57,697,38,60,True,19,0,58,True,26,222,2845358264,3576023063
132961428928653585,0,0,8,58,698,39,60,True,19,0,59,True,26,222,3576023063,2178028202
132961428929655885,0,0,8,59,699,40,60,True,19,0,60,True,26,222,2178028202,1869795403
132961428930647558,0,0,8,60,700,41,60,True,19,0,61,True,26,222,1869795403,4218454308
132961428931642288,0,0,8,61,701,42,60,True,19,0,62,True,26,222,4218454308,1966333053
132961428932636741,0,0,8,62,702,43,60,True,19,0,63,True,26,222,1966333053,2673346386
132961428933638266,0,0,8,63,703,44,60,True,19,0,64,True,26,222,2673346386,1080993208
132961428934631069,0,0,8,64,704,45,60,True,19,0,65,True,26,222,1080993208,1545067174
132961428935624842,0,0,8,65,705,46,60,True,19,0,66,True,26,222,1545067174,1176116501
132961428936625214,0,0,8,66,706,47,60,True,19,0,67,True,26,222,1176116501,3147594113
132961428937622316,0,0,8,67,707,48,60,True,19,0,68,True,26,222,3147594113,838425705
132961428938616176,0,0,8,68,708,49,60,True,19,0,69,True,26,222,838425705,2969125162
132961428939610919,0,0,8,69,709,50,60,True,19,0,70,True,26,222,2969125162,1195896661
132961428940606069,0,0,8,70,710,51,60,True,19,0,71,True,26,222,1195896661,2718610827
132961428941602000,0,0,8,71,711,52,60,True,19,0,72,True,26,222,2718610827,2915088683
132961428942598127,0,0,8,72,712,53,60,True,19,0,73,True,26,222,2915088683,310986437
132961428943594761,0,0,8,73,713,54,60,True,19,0,74,True,26,222,310986437,3008117910
132961428944593309,0,0,8,74,714,55,60,True,19,0,75,True,26,222,3008117910,2154771538
132961428945586996,0,0,8,75,715,56,60,True,19,0,76,True,26,222,2154771538,1275933156
132961428946582371,0,0,8,76,716,57,60,True,19,0,77,True,26,222,1275933156,1897109160
132961428947576707,0,0,8,77,717,58,60,True,19,0,78,True,26,222,1897109160,1968099412
132961428948573944,0,0,8,78,718,59,60,True,19,0,79,True,26,222,1968099412,3080219370
132961428949573356,0,0,8,79,719,60,60,True,19,0,80,True,26,222,3080219370,2997167950
132961428951563119,0,0,9,0,720,-19,60,False,1,0,1,True,198,198,1,2525019014
132961428952545595,0,0,9,1,721,-18,60,False,2,0,2,True,3,198,2525019014,2592004160
132961428953543892,0,0,9,2,722,-17,60,False,3,0,3,True,19,198,2592004160,1988683261
132961428954543191,0,0,9,3,723,-16,60,False,4,0,4,True,60,102,1988683261,2677848701
132961428955537193,0,0,9,4,724,-15,60,False,5,0,5,True,76,9,2677848701,263841224
132961428956540031,0,0,9,5,725,-14,60,False,6,0,6,True,192,12,263841224,3531698935
132961428957537424,0,0,9,6,726,-13,60,False,7,0,7,True,56,130,3531698935,515086452
132961428958533081,0,0,9,7,727,-12,60,False,8,0,8,True,203,190,515086452,1021539344
132961428959530328,0,0,9,8,728,-11,60,False,9,0,9,True,96,229,1021539344,1534276539
132961428960530357,0,0,9,9,729,-10,60,False,10,0,10,True,237,77,1534276539,4225193153
132961428961526355,0,0,9,10,730,-9,60,False,11,0,11,True,250,87,4225193153,2680931039
132961428962522979,0,0,9,11,731,-8,60,False,12,0,12,True,232,181,2680931039,3821198068
132961428963523572,0,0,9,12,732,-7,60,False,13,0,13,True,222,159,3821198068,3333533055
132961428964516454,0,0,9,13,733,-6,60,False,14,0,14,True,169,116,3333533055,3756345482
132961428965514124,0,0,9,14,734,-5,60,False,15,0,15,True,47,55,3756345482,364380949
132961428966510812,0,0,9,15,735,-4,60,False,16,0,16,True,119,188,364380949,3283420129
132961428967505123,0,0,9,16,736,-3,60,False,17,0,17,True,153,193,3283420129,2109694035
132961428968502156,0,0,9,17,737,-2,60,False,18,0,18,True,31,95,2109694035,1323037321
132961428969507521,0,0,9,18,738,-1,60,False,19,0,19,True,116,130,1323037321,2932232616
132961428970504326,0,0,9,19,739,0,60,True,19,0,20,True,137,111,2932232616,959586516
132961428971483260,0,0,9,20,740,1,60,True,19,0,21,True,137,111,959586516,369227209
132961428972482470,0,0,9,21,741,2,60,True,19,0,22,True,137,111,369227209,159028224
132961428973474713,0,0,9,22,742,3,60,True,19,0,23,True,137,111,159028224,1188080670
132961428974471678,0,0,9,23,743,4,60,True,19,0,24,True,137,111,1188080670,3414165203
132961428975468108,0,0,9,24,744,5,60,True,19,0,25,True,137,111,3414165203,1215546913
132961428976463457,0,0,9,25,745,6,60,True,19,0,26,True,137,111,1215546913,117655301
132961428977472350,0,0,9,26,746,7,60,True,19,0,27,True,137,111,117655301,1694089972
132961428978461493,0,0,9,27,747,8,60,True,19,0,28,True,137,111,1694089972,1927849080
132961428979452188,0,0,9,28,748,9,60,True,19,0,29,True,137,111,1927849080,881403043
132961428980447786,0,0,9,29,749,10,60,True,19,0,30,True,137,111,881403043,290148888
132961428981444454,0,0,9,30,750,11,60,True,19,0,31,True,137,111,290148888,2155938634
132961428982440952,0,0,9,31,751,12,60,True,19,0,32,True,137,111,2155938634,3428832667
132961428983438466,0,0,9,32,752,13,60,True,19,0,33,True,137,111,3428832667,12750172
132961428984431870,0,0,9,33,753,14,60,True,19,0,34,True,137,111,12750172,1038962027
132961428985426421,0,0,9,34,754,15,60,True,19,0,35,True,137,111,1038962027,3472014867
132961428986424031,0,0,9,35,755,16,60,True,19,0,36,True,137,111,3472014867,410824228
132961428987441383,0,0,9,36,756,17,60,True,19,0,37,True,137,111,410824228,516815495
132961428988418886,0,0,9,37,757,18,60,True,19,0,38,True,137,111,516815495,390411510
132961428989416402,0,0,9,38,758,19,60,True,19,0,39,True,137,111,390411510,215561586
132961428990405764,0,0,9,39,759,20,60,True,19,0,40,True,137,111,215561586,563019712
132961428991404040,0,0,9,40,760,21,60,True,19,0,41,True,137,111,563019712,3771139738
132961428992401617,0,0,9,41,761,22,60,True,19,0,42,True,137,111,3771139738,4123221981
132961428993397883,0,0,9,42,762,23,60,True,19,0,43,True,137,111,4123221981,2644194349
132961428994393565,0,0,9,43,763,24,60,True,19,0,44,True,137,111,2644194349,2624609862
132961428995391718,0,0,9,44,764,25,60,True,19,0,45,True,137,111,2624609862,1453663946
132961428996385714,0,0,9,45,765,26,60,True,19,0,46,True,137,111,1453663946,2037062409
132961428997382707,0,0,9,46,766,27,60,True,19,0,47,True,137,111,2037062409,1312726596
132961428998376366,0,0,9,47,767,28,60,True,19,0,48,True,137,111,1312726596,4149426704
132961428999373191,0,0,9,48,768,29,60,True,19,0,49,True,137,111,4149426704,1352582626
132961429000370071,0,0,9,49,769,30,60,True,19,0,50,True,137,111,1352582626,1467418432
132961429001365871,0,0,9,50,770,31,60,True,19,0,51,True,137,111,1467418432,3968915427
132961429002362558,0,0,9,51,771,32,60,True,19,0,52,True,137,111,3968915427,2899236837
132961429003363773,0,0,9,52,772,33,60,True,19,0,53,True,137,111,2899236837,440900326
132961429004353469,0,0,9,53,773,34,60,True,19,0,54,True,137,111,440900326,397136110
132961429005350549,0,0,9,54,774,35,60,True,19,0,55,True,137,111,397136110,1099264884
132961429006345652,0,0,9,55,775,36,60,True,19,0,56,True,137,111,1099264884,3481122616
132961429007343381,0,0,9,56,776,37,60,True,19,0,57,True,137,111,3481122616,2845358264
132961429008341586,0,0,9,57,777,38,60,True,19,0,58,True,137,111,2845358264,3576023063
132961429009334684,0,0,9,58,778,39,60,True,19,0,59,True,137,111,3576023063,2178028202
132961429010330934,0,0,9,59,779,40,60,True,19,0,60,True,137,111,2178028202,1869795403
132961429011326424,0,0,9,60,780,41,60,True,19,0,61,True,137,111,1869795403,4218454308
132961429012323069,0,0,9,61,781,42,60,True,19,0,62,True,137,111,4218454308,1966333053
132961429013324297,0,0,9,62,782,43,60,True,19,0,63,True,137,111,1966333053,2673346386
132961429014315010,0,0,9,63,783,44,60,True,19,0,64,True,137,111,2673346386,1080993208
132961429015312407,0,0,9,64,784,45,60,True,19,0,65,True,137,111,1080993208,1545067174
132961429016305303,0,0,9,65,785,46,60,True,19,0,66,True,137,111,1545067174,1176116501
132961429017303123,0,0,9,66,786,47,60,True,19,0,67,True,137,111,1176116501,3147594113
132961429018298286,0,0,9,67,787,48,60,True,19,0,68,True,137,111,3147594113,838425705
132961429019293941,0,0,9,68,788,49,60,True,19,0,69,True,137,111,838425705,2969125162
132961429020295593,0,0,9,69,789,50,60,True,19,0,70,True,137,111,2969125162,1195896661
132961429021289314,0,0,9,70,790,51,60,True,19,0,71,True,137,111,1195896661,2718610827
132961429022285053,0,0,9,71,791,52,60,True,19,0,72,True,137,111,2718610827,2915088683
132961429023280288,0,0,9,72,792,53,60,True,19,0,73,True,137,111,2915088683,310986437
132961429024275896,0,0,9,73,793,54,60,True,19,0,74,True,137,111,310986437,3008117910
132961429025271184,0,0,9,74,794,55,60,True,19,0,75,True,137,111,3008117910,2154771538
132961429026272808,0,0,9,75,795,56,60,True,19,0,76,True,137,111,2154771538,1275933156
132961429027263067,0,0,9,76,796,57,60,True,19,0,77,True,137,111,1275933156,1897109160
132961429028260213,0,0,9,77,797,58,60,True,19,0,78,True,137,111,1897109160,1968099412
132961429029254176,0,0,9,78,798,59,60,True,19,0,79,True,137,111,1968099412,3080219370
132961429030252215,0,0,9,79,799,60,60,True,19,0,80,True,137,111,3080219370,2997167950
132961429032254355,0,0,10,0,800,-19,60,False,1,0,1,True,193,193,1,2525019014
132961429033230889,0,0,10,1,801,-18,60,False,2,0,2,True,215,193,2525019014,2592004160
132961429034228796,0,0,10,2,802,-17,60,False,3,0,3,True,169,193,2592004160,1988683261
132961429035222498,0,0,10,3,803,-16,60,False,4,0,4,True,67,99,1988683261,2677848701
132961429036220981,0,0,10,4,804,-15,60,False,5,0,5,True,155,107,2677848701,263841224
132961429037215864,0,0,10,5,805,-14,60,False,6,0,6,True,163,146,263841224,3531698935
132961429038218551,0,0,10,6,806,-13,60,False,7,0,7,True,206,228,3531698935,515086452
132961429039213909,0,0,10,7,807,-12,60,False,8,0,8,True,109,112,515086452,1021539344
132961429040211791,0,0,10,8,808,-11,60,False,9,0,9,True,221,166,1021539344,1534276539
132961429041210002,0,0,10,9,809,-10,60,False,10,0,10,True,122,237,1534276539,4225193153
132961429042206214,0,0,10,10,810,-9,60,False,11,0,11,True,170,198,4225193153,2680931039
132961429043204623,0,0,10,11,811,-8,60,False,12,0,12,True,229,36,2680931039,3821198068
132961429044200605,0,0,10,12,812,-7,60,False,13,0,13,True,253,74,3821198068,3333533055
132961429045195698,0,0,10,13,813,-6,60,False,14,0,14,True,68,173,3333533055,3756345482
132961429046194953,0,0,10,14,814,-5,60,False,15,0,15,True,72,138,3756345482,364380949
132961429047190805,0,0,10,15,815,-4,60,False,16,0,16,True,67,6,364380949,3283420129
132961429048187853,0,0,10,16,816,-3,60,False,17,0,17,True,130,34,3283420129,2109694035
132961429049182840,0,0,10,17,817,-2,60,False,18,0,18,True,37,184,2109694035,1323037321
132961429050190184,0,0,10,18,818,-1,60,False,19,0,19,True,7,181,1323037321,2932232616
132961429051176605,0,0,10,19,819,0,60,True,19,0,20,True,102,162,2932232616,959586516
132961429052166134,0,0,10,20,820,1,60,True,19,0,21,True,102,162,959586516,369227209
132961429053165027,0,0,10,21,821,2,60,True,19,0,22,True,102,162,369227209,159028224
132961429054160997,0,0,10,22,822,3,60,True,19,0,23,True,102,162,159028224,1188080670
132961429055152530,0,0,10,23,823,4,60,True,19,0,24,True,102,162,1188080670,3414165203
132961429056150782,0,0,10,24,824,5,60,True,19,0,25,True,102,162,3414165203,1215546913
132961429057147430,0,0,10,25,825,6,60,True,19,0,26,True,102,162,1215546913,117655301
132961429058141541,0,0,10,26,826,7,60,True,19,0,27,True,102,162,117655301,1694089972
132961429059138345,0,0,10,27,827,8,60,True,19,0,28,True,102,162,1694089972,1927849080
132961429060135960,0,0,10,28,828,9,60,True,19,0,29,True,102,162,1927849080,881403043
132961429061130475,0,0,10,29,829,10,60,True,19,0,30,True,102,162,881403043,290148888
132961429062124927,0,0,10,30,830,11,60,True,19,0,31,True,102,162,290148888,2155938634
132961429063125912,0,0,10,31,831,12,60,True,19,0,32,True,102,162,2155938634,3428832667
132961429064115681,0,0,10,32,832,13,60,True,19,0,33,True,102,162,3428832667,12750172
132961429065112449,0,0,10,33,833,14,60,True,19,0,34,True,102,162,12750172,1038962027
132961429066110207,0,0,10,34,834,15,60,True,19,0,35,True,102,162,1038962027,3472014867
132961429067106266,0,0,10,35,835,16,60,True,19,0,36,True,102,162,3472014867,410824228
132961429068103667,0,0,10,36,836,17,60,True,19,0,37,True,102,162,410824228,516815495
132961429069097782,0,0,10,37,837,18,60,True,19,0,38,True,102,162,516815495,390411510
132961429070095477,0,0,10,38,838,19,60,True,19,0,39,True,102,162,390411510,215561586
132961429071090191,0,0,10,39,839,20,60,True,19,0,40,True,102,162,215561586,563019712
132961429072084782,0,0,10,40,840,21,60,True,19,0,41,True,102,162,563019712,3771139738
132961429073082139,0,0,10,41,841,22,60,True,19,0,42,True,102,162,3771139738,4123221981
132961429074077684,0,0,10,42,842,23,60,True,19,0,43,True,102,162,4123221981,2644194349
132961429075073352,0,0,10,43,843,24,60,True,19,0,44,True,102,162,2644194349,2624609862
132961429076071046,0,0,10,44,844,25,60,True,19,0,45,True,102,162,2624609862,1453663946
132961429077065005,0,0,10,45,845,26,60,True,19,0,46,True,102,162,1453663946,2037062409
132961429078061974,0,0,10,46,846,27,60,True,19,0,47,True,102,162,2037062409,1312726596
132961429079062811,0,0,10,47,847,28,60,True,19,0,48,True,102,162,1312726596,4149426704
132961429080056165,0,0,10,48,848,29,60,True,19,0,49,True,102,162,4149426704,1352582626
132961429081050946,0,0,10,49,849,30,60,True,19,0,50,True,102,162,1352582626,1467418432
132961429082045590,0,0,10,50,850,31,60,True,19,0,51,True,102,162,1467418432,3968915427
132961429083045332,0,0,10,51,851,32,60,True,19,0,52,True,102,162,3968915427,2899236837
132961429084038173,0,0,10,52,852,33,60,True,19,0,53,True,102,162,2899236837,440900326
132961429085034814,0,0,10,53,853,34,60,True,19,0,54,True,102,162,440900326,397136110
132961429086033217,0,0,10,54,854,35,60,True,19,0,55,True,102,162,397136110,1099264884
132961429087034182,0,0,10,55,855,36,60,True,19,0,56,True,102,162,1099264884,3481122616
132961429088022665,0,0,10,56,856,37,60,True,19,0,57,True,102,162,3481122616,2845358264
132961429089024144,0,0,10,57,857,38,60,True,19,0,58,True,102,162,2845358264,3576023063
132961429090019013,0,0,10,58,858,39,60,True,19,0,59,True,102,162,3576023063,2178028202
132961429091011678,0,0,10,59,859,40,60,True,19,0,60,True,102,162,2178028202,1869795403
132961429092007047,0,0,10,60,860,41,60,True,19,0,61,True,102,162,1869795403,4218454308
132961429093004477,0,0,10,61,861,42,60,True,19,0,62,True,102,162,4218454308,1966333053
132961429094000222,0,0,10,62,862,43,60,True,19,0,63,True,102,162,1966333053,2673346386
132961429094997781,0,0,10,63,863,44,60,True,19,0,64,True,102,162,2673346386,1080993208
132961429095991924,0,0,10,64,864,45,60,True,19,0,65,True,102,162,1080993208,1545067174
132961429096989204,0,0,10,65,865,46,60,True,19,0,66,True,102,162,1545067174,1176116501
132961429097982754,0,0,10,66,866,47,60,True,19,0,67,True,102,162,1176116501,3147594113
132961429098981381,0,0,10,67,867,48,60,True,19,0,68,True,102,162,3147594113,838425705
132961429099974308,0,0,10,68,868,49,60,True,19,0,69,True,102,162,838425705,2969125162
132961429100972545,0,0,10,69,869,50,60,True,19,0,70,True,102,162,2969125162,1195896661
132961429101966985,0,0,10,70,870,51,60,True,19,0,71,True,102,162,1195896661,2718610827
132961429102963310,0,0,10,71,871,52,60,True,19,0,72,True,102,162,2718610827,2915088683
132961429103960390,0,0,10,72,872,53,60,True,19,0,73,True,102,162,2915088683,310986437
132961429104956206,0,0,10,73,873,54,60,True,19,0,74,True,102,162,310986437,3008117910
132961429105952043,0,0,10,74,874,55,60,True,19,0,75,True,102,162,3008117910,2154771538
132961429106946996,0,0,10,75,875,56,60,True,19,0,76,True,102,162,2154771538,1275933156
132961429107944067,0,0,10,76,876,57,60,True,19,0,77,True,102,162,1275933156,1897109160
132961429108941691,0,0,10,77,877,58,60,True,19,0,78,True,102,162,1897109160,1968099412
132961429109934592,0,0,10,78,878,59,60,True,19,0,79,True,102,162,1968099412,3080219370
132961429110932854,0,0,10,79,879,60,60,True,19,0,80,True,102,162,3080219370,2997167950
132961429112925243,0,0,11,0,880,-19,60,False,1,0,1,True,218,218,1,2525019014
132961429113904624,0,0,11,1,881,-18,60,False,2,0,2,True,89,218,2525019014,2592004160
132961429114907427,0,0,11,2,882,-17,60,False,3,0,3,True,191,218,2592004160,1988683261
132961429115909193,0,0,11,3,883,-16,60,False,4,0,4,True,29,230,1988683261,2677848701
132961429116901297,0,0,11,4,884,-15,60,False,5,0,5,True,196,127,2677848701,263841224
132961429117900145,0,0,11,5,885,-14,60,False,6,0,6,True,237,65,263841224,3531698935
132961429118897528,0,0,11,6,886,-13,60,False,7,0,7,True,179,107,3531698935,515086452
132961429119898478,0,0,11,7,887,-12,60,False,8,0,8,True,189,227,515086452,1021539344
132961429120890892,0,0,11,8,888,-11,60,False,9,0,9,True,21,113,1021539344,1534276539
132961429121890251,0,0,11,9,889,-10,60,False,10,0,10,True,200,79,1534276539,4225193153
132961429122889496,0,0,11,10,890,-9,60,False,11,0,11,True,242,180,4225193153,2680931039
132961429123885849,0,0,11,11,891,-8,60,False,12,0,12,True,122,54,2680931039,3821198068
132961429124881169,0,0,11,12,892,-7,60,False,13,0,13,True,12,156,3821198068,3333533055
132961429125876813,0,0,11,13,893,-6,60,False,14,0,14,True,69,27,3333533055,3756345482
132961429126874660,0,0,11,14,894,-5,60,False,15,0,15,True,116,178,3756345482,364380949
132961429127876426,0,0,11,15,895,-4,60,False,16,0,16,True,192,55,364380949,3283420129
132961429128868143,0,0,11,16,896,-3,60,False,17,0,17,True,74,137,3283420129,2109694035
132961429129863383,0,0,11,17,897,-2,60,False,18,0,18,True,251,218,2109694035,1323037321
132961429130861114,0,0,11,18,898,-1,60,False,19,0,19,True,191,141,1323037321,2932232616
132961429131855776,0,0,11,19,899,0,60,True,19,0,20,True,245,156,2932232616,959586516
132961429132846018,0,0,11,20,900,1,60,True,19,0,21,True,245,156,959586516,369227209
132961429133844437,0,0,11,21,901,2,60,True,19,0,22,True,245,156,369227209,159028224
132961429134842025,0,0,11,22,902,3,60,True,19,0,23,True,245,156,159028224,1188080670
132961429135833453,0,0,11,23,903,4,60,True,19,0,24,True,245,156,1188080670,3414165203
132961429136833064,0,0,11,24,904,5,60,True,19,0,25,True,245,156,3414165203,1215546913
132961429137831436,0,0,11,25,905,6,60,True,19,0,26,True,245,156,1215546913,117655301
132961429138822821,0,0,11,26,906,7,60,True,19,0,27,True,245,156,117655301,1694089972
132961429139818409,0,0,11,27,907,8,60,True,19,0,28,True,245,156,1694089972,1927849080
132961429140814952,0,0,11,28,908,9,60,True,19,0,29,True,245,156,1927849080,881403043
132961429141813873,0,0,11,29,909,10,60,True,19,0,30,True,245,156,881403043,290148888
132961429142807189,0,0,11,30,910,11,60,True,19,0,31,True,245,156,290148888,2155938634
132961429143802651,0,0,11,31,911,12,60,True,19,0,32,True,245,156,2155938634,3428832667
