PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.45,10,38,438,19,20,True,19,19,20,True,102,162,390411510,215561586
0.45,11,34,474,15,20,True,19,15,20,True,245,156,1038962027,3472014867
0.45,12,35,515,16,20,True,19,16,20,True,41,71,3472014867,410824228
0.45,13,28,548,9,20,True,19,9,20,True,16,212,1927849080,881403043
0.45,14,30,590,11,20,True,19,11,20,True,221,180,290148888,2155938634
0.48,0,33,33,14,20,True,19,14,20,True,124,184,12750172,1038962027
0.48,1,26,66,7,20,True,19,7,20,True,239,134,117655301,1694089972
0.48,2,29,109,10,20,True,19,10,20,True,143,75,881403043,290148888
0.48,3,32,152,13,20,True,19,13,20,True,28,250,3428832667,12750172
0.48,4,36,196,17,20,True,19,17,20,True,79,38,410824228,516815495
0.48,5,38,238,19,20,True,19,19,20,True,113,181,390411510,215561586
0.48,6,33,273,14,20,True,19,14,20,True,188,145,12750172,1038962027
0.48,7,37,317,18,20,True,19,18,20,True,198,2,516815495,390411510
0.48,8,23,343,4,20,True,19,4,20,True,26,222,1188080670,3414165203
0.48,9,39,399,20,20,False,16,24,16,True,203,168,215561586,563019712
0.48,10,34,434,15,20,True,19,15,20,True,102,162,1038962027,3472014867
0.48,11,34,474,15,20,True,19,15,20,True,245,156,1038962027,3472014867
0.48,12,37,517,18,20,True,19,18,20,True,41,71,516815495,390411510
