PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.8,5,40,440,21,60,False,13,28,13,True,112,150,563019712,3771139738
0.8,5,43,443,24,60,False,14,30,14,True,208,243,2644194349,2624609862
0.8,5,44,444,25,60,False,15,30,15,True,246,179,2624609862,1453663946
0.8,5,45,445,26,60,False,16,30,16,True,83,103,1453663946,2037062409
0.8,5,47,447,28,60,False,17,31,17,True,91,222,1312726596,4149426704
0.8,5,48,448,29,60,False,18,31,18,True,127,111,4149426704,1352582626
0.8,5,51,451,32,60,False,19,33,19,True,209,61,3968915427,2899236837
0.8,5,66,466,47,60,True,19,47,20,True,113,181,1176116501,3147594113
0.8,5,70,470,51,60,True,19,50,21,True,113,181,1195896661,2718610827
0.8,6,6,486,-13,60,False,1,6,1,True,103,103,3531698935,515086452
0.8,6,9,489,-10,60,False,2,8,2,True,246,222,1534276539,4225193153
0.8,6,12,492,-7,60,False,3,10,3,True,25,69,3821198068,3333533055
0.8,6,13,493,-6,60,False,4,10,4,True,76,73,3333533055,3756345482
0.8,6,20,500,1,60,False,5,16,5,True,233,209,959586516,369227209
0.8,6,21,501,2,60,False,6,16,6,True,170,233,369227209,159028224
0.8,6,26,506,7,60,False,7,20,7,True,98,68,117655301,1694089972
0.8,6,31,511,12,60,False,8,24,8,True,13,18,2155938634,3428832667
0.8,6,32,512,13,60,False,9,24,9,True,27,246,3428832667,12750172
0.8,6,38,518,19,60,False,10,29,10,True,218,224,390411510,215561586
0.8,6,41,521,22,60,False,11,31,11,True,109,88,3771139738,4123221981
0.8,6,49,529,30,60,False,12,38,12,True,111,248,1352582626,1467418432
0.8,6,61,541,42,60,False,13,49,13,True,165,235,4218454308,1966333053
0.8,6,65,545,46,60,False,14,52,14,True,45,67,1545067174,1176116501
0.8,7,3,563,-16,60,False,1,3,1,True,121,121,1988683261,2677848701
0.8,7,4,564,-15,60,False,2,3,2,True,197,81,2677848701,263841224
0.8,7,8,568,-11,60,False,3,6,3,True,42,233,1021539344,1534276539
0.8,7,12,572,-7,60,False,4,9,4,True,55,180,3821198068,3333533055
0.8,7,17,577,-2,60,False,5,13,5,True,48,121,2109694035,1323037321
0.8,7,23,583,4,60,False,6,18,6,True,111,9,1188080670,3414165203
0.8,7,25,585,6,60,False,7,19,7,True,211,110,1215546913,117655301
0.8,7,26,586,7,60,False,8,19,8,True,219,91,117655301,1694089972
0.8,7,41,601,22,60,False,9,33,9,True,139,79,3771139738,4123221981
0.8,7,45,605,26,60,False,10,36,10,True,9,79,1453663946,2037062409
0.8,7,54,614,35,60,False,11,44,11,True,252,127,397136110,1099264884
0.8,7,61,621,42,60,False,12,50,12,True,17,46,4218454308,1966333053
0.8,7,64,624,45,60,False,13,52,13,True,60,14,1080993208,1545067174
0.8,7,65,625,46,60,False,14,52,14,True,216,141,1545067174,1176116501
0.8,7,69,629,50,60,False,15,55,15,True,0,153,2969125162,1195896661
