PerConfig,GenerationIndex,CurrentFragmentIndex,CurrentSequenceNumber,RedundancyUsed,RedundancyMax,Success,Rank,MissedPackets,ReceivedPackets,IsRunning,FirstRowCrc8,LastRowCrc8,PrngStateBefore,PrngStateAfter
0.37,14,22,582,3,20,False,12,11,12,True,103,131,159028224,1188080670
0.37,14,23,583,4,20,False,13,11,13,True,87,86,1188080670,3414165203
0.37,14,26,586,7,20,False,14,13,14,True,216,113,117655301,1694089972
0.37,14,27,587,8,20,False,15,13,15,True,47,205,1694089972,1927849080
0.37,14,30,590,11,20,False,16,15,16,True,107,198,290148888,2155938634
0.37,14,32,592,13,20,False,17,16,17,True,169,154,3428832667,12750172
0.37,14,33,593,14,20,False,18,16,18,True,214,33,12750172,1038962027
0.37,14,35,595,16,20,False,19,17,19,True,90,129,3472014867,410824228
0.37,14,36,596,17,20,True,19,17,20,True,221,180,410824228,516815495
0.37,14,37,597,18,20,True,19,17,21,True,221,180,516815495,390411510
0.37,14,38,598,19,20,True,19,17,22,True,221,180,390411510,215561586
0.37,14,39,599,20,20,True,19,17,23,True,221,180,215561586,563019712
